source,biological_context,cid,canonical_smiles,isomeric_smiles,molecular_formula,molecular_weight,cytotoxic_label,potency_value,potency_metric,potency_unit,n_assays_active,n_assays_tested,potency_um,cytotox_median_um,cytotox_lower_bound_um,nhit,ntested,dtxsid,casrn,name,assay_description
ToxCast,off-target-safety,23673837,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+],CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+],C20H37NaO7S,444.6,1,32.328200721202,burst_median_AC50,uM,66,86,32.328200721202,32.328200721202,5.74493060890088,66,86,DTXSID8022959,577-11-7,Docusate sodium,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23674215,CC(=O)CC(=O)NC1=CC=C(C=C1)S(=O)(=O)[O-].[K+],CC(=O)CC(=O)NC1=CC=C(C=C1)S(=O)(=O)[O-].[K+],C10H10KNO5S,295.36,0,1000.0,burst_median_AC50,uM,0,63,1000.0,1000.0,1000.0,0,63,DTXSID1044722,70321-85-6,Potassium 4-acetoacetylaminobenzenesulphonate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23674889,CCC1(C(=O)NC(=NC1=O)[O-])C2=CC=CC=C2.[Na+],CCC1(C(=O)NC(=NC1=O)[O-])C2=CC=CC=C2.[Na+],C12H11N2NaO3,254.22,1,1000.0,burst_median_AC50,uM,1,83,1000.0,1000.0,1000.0,1,83,DTXSID0021123,57-30-7,Phenobarbital sodium,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23675104,CC1=CC(=C(C=C1)NN=C2C(=O)C=CC(=NNC3=CC=C(C=C3)S(=O)(=O)[O-])C2=O)C.[Na+],CC1=CC(=C(C=C1)N/N=C/2\C(=O)C=C/C(=N/NC3=CC=C(C=C3)S(=O)(=O)[O-])/C2=O)C.[Na+],C20H17N4NaO5S,448.4,1,41.1340787151964,burst_median_AC50,uM,20,68,41.1340787151964,41.1340787151964,7.30979215075485,20,68,DTXSID7041708,1320-07-6,"C.I. Acid Orange 24, monosodium salt","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23675274,C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(C(F)(F)F)(F)F.[K+],C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(C(F)(F)F)(F)F.[K+],C4F9KO3S,338.19,0,1000.0,burst_median_AC50,uM,0,88,1000.0,1000.0,1000.0,0,88,DTXSID3037707,29420-49-3,Potassium perfluorobutanesulfonate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23675317,CC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)[O-])OC3=CC=CC=C3.[K+],CC(C(=O)N[C@H]1[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)[O-])OC3=CC=CC=C3.[K+],C17H19KN2O5S,402.5,0,1000.0,burst_median_AC50,uM,0,14,1000.0,1000.0,1000.0,0,14,DTXSID5045546,132-93-4,Phenethicillin potassium,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23675320,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].[Na+],CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],C19H17ClN3NaO5S,457.9,0,1000.0,burst_median_AC50,uM,0,65,1000.0,1000.0,1000.0,0,65,DTXSID4045551,642-78-4,Cloxacillin sodium,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23675339,CC1=NN(C(=O)C1N=NC2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)[O-].[Na+],CC1=NN(C(=O)C1N=NC2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)[O-].[Na+],C16H13N4NaO4S,380.4,1,50.4458083306453,burst_median_AC50,uM,22,68,50.4458083306453,50.4458083306453,8.96454680137532,22,68,DTXSID5047451,6359-82-6,"C.I. Acid Yellow 11, sodium salt","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23675737,CC1=NN(C(=O)C1N=NC2=CC=CC=C2)C3=C(C=CC(=C3)S(=O)(=O)[O-])Cl.[Na+],CC1=NN(C(=O)C1N=NC2=CC=CC=C2)C3=C(C=CC(=C3)S(=O)(=O)[O-])Cl.[Na+],C16H12ClN4NaO4S,414.8,1,45.7063815461549,burst_median_AC50,uM,18,72,45.7063815461549,45.7063815461549,8.12231997168954,18,72,DTXSID0041646,6359-90-6,"C.I. Acid Yellow 34, monosodium salt","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23675747,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)N(C)C(=O)C)I.[Na+],CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)N(C)C(=O)C)I.[Na+],C12H10I3N2NaO4,649.92,0,1000.0,burst_median_AC50,uM,0,14,1000.0,1000.0,1000.0,0,14,DTXSID4048270,7225-61-8,Metrizoate sodium,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23675786,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].O.[Na+],CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].O.[Na+],C19H18Cl2N3NaO6S,510.3,0,1000.0,burst_median_AC50,uM,0,65,1000.0,1000.0,1000.0,0,65,DTXSID2049002,13412-64-1,Dicloxacillin sodium salt monohydrate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23676704,C1=CC(=C(C=C1Cl)Cl)OCC(=O)[O-].[Na+],C1=CC(=C(C=C1Cl)Cl)OCC(=O)[O-].[Na+],C8H5Cl2NaO3,243.02,0,1000.0,burst_median_AC50,uM,0,73,1000.0,1000.0,1000.0,0,73,DTXSID4027496,2702-72-9,"2,4-D sodium salt","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23676745,CC=CC=CC(=O)[O-].[K+],C/C=C/C=C/C(=O)[O-].[K+],C6H7KO2,150.22,0,1000.0,burst_median_AC50,uM,0,68,1000.0,1000.0,1000.0,0,68,DTXSID7027835,24634-61-5,"Potassium (E,E)-hexa-2,4-dienoate","ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23676814,CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C.[K+],CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C.[K+],C16H17KN2O5S,388.5,0,1000.0,burst_median_AC50,uM,0,70,1000.0,1000.0,1000.0,0,70,DTXSID7021102,132-98-9,Penicillin VK,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23677323,C=CCOCC(CS(=O)(=O)[O-])O.[Na+],C=CCOCC(CS(=O)(=O)[O-])O.[Na+],C6H11NaO5S,218.21,0,1000.0,burst_median_AC50,uM,0,59,1000.0,1000.0,1000.0,0,59,DTXSID6028028,52556-42-0,Sodium 3-(allyloxy)-2-hydroxypropanesulphonate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23677967,CCCCCCCCCOS(=O)(=O)[O-].[Na+],CCCCCCCCCOS(=O)(=O)[O-].[Na+],C9H19NaO4S,246.3,0,1000.0,burst_median_AC50,uM,0,72,1000.0,1000.0,1000.0,0,72,DTXSID7047487,1072-15-7,Sodium nonyl sulfate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23677979,CC1=CC(=C(C=C1)S(=O)(=O)[O-])C.[Na+],CC1=CC(=C(C=C1)S(=O)(=O)[O-])C.[Na+],C8H9NaO3S,208.21,0,1000.0,burst_median_AC50,uM,0,68,1000.0,1000.0,1000.0,0,68,DTXSID1041639,827-21-4,Sodium m-xylene-4-sulfonate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23678596,CC1(C(N2C(S1)C(C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)[O-])C.O.[Na+],CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)[O-])C.O.[Na+],C17H21N2NaO7S,420.4,0,1000.0,burst_median_AC50,uM,0,65,1000.0,1000.0,1000.0,0,65,DTXSID5045835,7246-14-2,Methicillin sodium hydrate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23678597,CC1(C(N2C(S1)C(C2=O)N3C(=O)C(NC3(C)C)C4=CC=CC=C4)C(=O)[O-])C.[K+],CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N3C(=O)[C@H](NC3(C)C)C4=CC=CC=C4)C(=O)[O-])C.[K+],C19H22KN3O4S,427.6,0,1000.0,burst_median_AC50,uM,0,14,1000.0,1000.0,1000.0,0,14,DTXSID0045830,5321-32-4,Hetacillin potassium,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23678979,CC(C)C1=CC2=CCC3C(C2CC1)(CCCC3(C)C(=O)[O-])C.[Na+],CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)[O-])C.[Na+],C20H29NaO2,324.4,1,43.7634530186799,burst_median_AC50,uM,7,68,43.7634530186799,43.7634530186799,7.77704899095483,7,68,DTXSID8042399,14351-66-7,Sodium abietate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23679004,CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.[Na+],CC(C)(CO)[C@H](C(=O)NCCC(=O)[O-])O.[Na+],C9H16NNaO5,241.22,0,1000.0,burst_median_AC50,uM,0,68,1000.0,1000.0,1000.0,0,68,DTXSID4047173,867-81-2,Sodium pantothenate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23679527,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)[O-])O)O)C3=CC=C(C=C3)F.[Na+],CC(C)N1C2=CC=CC=C2C(=C1/C=C/[C@@H](C[C@@H](CC(=O)[O-])O)O)C3=CC=C(C=C3)F.[Na+],C24H25FNNaO4,433.4,1,13.5997081622591,burst_median_AC50,uM,13,61,13.5997081622591,13.5997081622591,2.41675620512469,13,61,DTXSID3044758,93957-55-2,Fluvastatin sodium,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23679813,CC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],CC(C)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],C9H11NaO3S,222.24,0,1000.0,burst_median_AC50,uM,0,69,1000.0,1000.0,1000.0,0,69,DTXSID6047523,15763-76-5,Sodium 4-isopropylbenzenesulfonate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23680486,C1=CC=C(C=C1)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC3=CC=C(C=C3)C(=O)[O-].[Na+],C1=CC=C(C=C1)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)NC3=CC=C(C=C3)C(=O)[O-].[Na+],C23H19N2NaO5,426.4,0,1000.0,burst_median_AC50,uM,0,14,1000.0,1000.0,1000.0,0,14,DTXSID6046476,41748-47-4,Bentiromide sodium,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23680530,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)[O-])O.[Na+],C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)[O-])O.[Na+],C26H33NaO8,496.5,0,1000.0,burst_median_AC50,uM,0,13,1000.0,1000.0,1000.0,0,13,DTXSID2023303,2375-03-3,Methylprednisolone sodium succinate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
ToxCast,off-target-safety,23681045,C(=O)(C(Cl)(Cl)Cl)[O-].[Na+],C(=O)(C(Cl)(Cl)Cl)[O-].[Na+],C2Cl3NaO2,185.36,1,1000.0,burst_median_AC50,uM,2,84,1000.0,1000.0,1000.0,2,84,DTXSID6034924,650-51-1,Sodium trichloroacetate,"ToxCast cytotoxicity-associated burst (median/lower-bound AC50 across ~86 burst-flagged assays, invitrodb v3.4)"
